"act_type","base_price","causes_deadline_changes","causes_price_changes","centralized_procedure","contract_close_date","contract_date","Exectution","execution_dummy","contractual_modifications","contractual_price","effective_total_price","Variation_price","environmental_criteria","environmental","execution_period","procedure_type","cpvs","competing_entities","contract_year","contract_month","contract_day","covid_pandemic","nipcs","Location","loc","cpvPrincipal_2chars","cpv_descricao","CPV_agrupado","bidders","ln_effective_total_price","ln_base_price","contract_year_centered","contract_year_sq","efficiency","custo_aumentou","risk_prob","price_sim_rf"
"Standard Procedure Notice",68066.29,"-","-","-",2023-11-29,2023-06-20,162,0,"-",792.17,792.17,0,"-",0,141,"Concurso público","33696500-0, Reagentes de laboratório","ENZIFARMA, S.A. (503636975),BioPortugal - Quimico Farmaceutica, Lda (502380543),LEICA MICROSSISTEMAS,LDA. (500301921),VWR International - Material de Laboratório,Lda. (503842770),Specanalítica - Equipamentos Científicos, Lda. (507350871),WERFEN PORTUGAL, LDA. (501086110),Master-inVitro-Com.Productos Médicos Lda (515007897),Laborspirit Lda (507485149),Bio-Rad Laboratories, Lda. (501301321),Frilabo II, Lda. (507958861),ALFAGENE NOVAS TECNOLOGIAS CIENCIAS VIDA, LDA (503387398)",2023,6,20,0,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",20,6.67477601524582,11.1282520536912,1.60362350861692,2.57160835738884,0.0093428324451529,0,0,792.17
"Standard Procedure Notice",48705.26,"-","-","-",2022-01-09,2021-08-02,160,1,"-",793.51,793.51,0,"-",0,548,"Concurso público","33600000-6, Produtos farmacêuticos","PROCLIN. - EQUIPAMENTOS E PRODUTOS CLINICOS (500222665),Roche Sistemas de Diagnósticos, Lda (504282921),OVERPHARMA (505792362)",2021,8,2,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",4,6.67646614228151,10.7935628429043,-0.39637649138308,0.157114322921161,0.0168205305956561,0,0,793.51
"Standard Procedure Notice",62821,"-","-","-",2022-02-28,2021-12-29,61,0,"-",796,796,0,"-",0,2,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2021,12,29,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,6.67959918584438,11.0480606095804,-0.39637649138308,0.157114322921161,0.012975121150115,0,0,796
"Standard Procedure Notice",54202.05,"-","redução consumos","-",2023-12-29,2023-01-20,343,1,"-",800,800,0,"-",0,365,"Concurso público","Não definido.","BAXTER MEDICO FARMACEUTICA LDA (503347345),MEDTRONIC PORTUGAL, LDA (504223933),Medline international Portugal, Unipessoal, Lda. (510533515),B Braun Medical, Lda (501506543),SMITH & NEPHEW, LDA (503552461),GETINGE GROUP PORTUGAL, UNIP LDA (506819698),VYGON (PORTUGAL) - PRODUTOS MEDICOS E FARMACÊUTICOS, LDA (503232785),EPJMédica, Art.Médicos Hospitalares (506820513),Clinifar-Produtos Clínicos e Farmacêuticos, S.A (503281115),Merit Medical Portugal, S.A (513157816),BOSTON SCIENTIFIC PORTUGAL LDA (504988964),Abbott Medical Portugal (504180746),INTERSURGICAL PORTUGAL, COMÉRCIO DE PRODUTOS HOSPITALARES, LDA. (503480045),Medinfar - Sorológico, S.A. (501197052),MEDICINALIA CORMEDICA - COMER. PROD. MED. HOSP.,LDA (500684324),Leleman SL (B46193827),PMH,SA (502376899),SMITHS MEDICAL(PORTUGAL), LDA. (507445937)",2023,1,20,1,"509186998","PT170","PT17","Nã",NA,"Group Not Specified",34,6.68461172766793,10.9004924589072,1.60362350861692,2.57160835738884,0.00980320444733533,0,0,800
"Standard Procedure Notice",104810,"-","Verba gasta abaixo do previsto","-",2023-04-17,2023-01-05,102,1,"-",800,400,-0.5,"-",0,365,"Concurso público","33696500-0, Reagentes de laboratório","CEPHEID IBERIA, S.L.U. (SUCURSAL EM PORTUGAL) (980655684),LUSOPALEX PRODUTOS DE SAUDE UNIPESSOAL, LDA (503531588),BAPTISTA MARQUES, DIAGNÓSTICA REAGENTES, LDA (501439110),WERFEN PORTUGAL, LDA (EX IZASA) (501086110),BIOMERIEUX PORTUGAL, LDA (501524177),SARSTEDT - TECNOLOGIA DE LABORATORIO, S.A. (503019461),FRILABO II, LDA (507958861),ARIUM - SISTEMAS DE DIAGNOSTICO, LDA (502501880),QUILABAN QUIM. LABORATORIAL ANALITICA, SA (500399670),MENARINI DIAGNOSTICOS, LDA (502610069)",2023,1,5,1,"506361438","PT16E","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",21,5.99146454710798,11.559914007193,1.60362350861692,2.57160835738884,0.00316901040369257,0,0,400
"Standard Procedure Notice",12843.9,"-","-","-",2020-12-31,2020-09-03,119,1,"-",800,800,0,"-",0,119,"Concurso público","33140000-3, Material médico de consumo","-",2020,9,3,1,"503148709","PT150","PT15","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,6.68461172766793,9.46070212438328,-1.39637649138308,1.94986730568732,0.0650489995127933,0,0,800
"Standard Procedure Notice",26265.43,"-","Diminuição das necessidades dos artigos deste procedimento.","-",2014-12-31,2014-12-12,19,1,"-",806.4,482.41,-0.401773313492063,"-",0,203,"Concurso público","33696100-6, Reagentes para determinação do grupo sanguíneo","IBERLAB & IMUNOREAGE SOLUÇÕES PARA LABORATORIOS (503406694),QUILABAN-QUIM LAB ANALITICA, S.A. (500399670),Citomed (503492043),DIAMED PORTUGUESA DIAGNOSTICA S.A (501675809),Immucor (Portugal) Diagnóstico Médicos,Lda (503007358)",2014,12,12,0,"510412009","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",7,6.17879437488303,10.176046976985,-7.39637649138308,54.7063852022843,0.0132776837689129,0,0.0277777777777778,482.41
"Standard Procedure Notice",159907.75,"-","-","-",2023-10-23,2023-07-05,110,1,"-",810,810,0,"-",0,366,"Concurso público","33140000-3, Material médico de consumo","GLSMED TRADE S.A. (513515119),Virtugal, Lda (510113923),B. BRAUN MEDICAL, UNIPESSOAL LDA (501506543),ESTERIPLAS PRODUTOS AREA SAUDE, LDA (502020776),ESSITY PORTUGAL (503237612),EUGÉNIO PEREIRA, LDA. (503989525),PAUL HARTMANN LDA. (502271728),Casmédica Norte Lda (504910124),INTERSURGICAL PORTUGAL, LDA (503480045),CLINIFAR - PROD.CLINICOS E FARMAC. (503281115),HOSPITEX MATERIAL HOSPITALAR, LDA (501909842),Paulo Barreto (-),WTEC- Equip. Indust. Laboratoriais e Hosp., Lda. (504022172),IBERIAN CARE 2016 PORTUGAL, LDA (517050927),VicisVita - Equip. Consumiveis de Emergencia, Unip.Lda (515387134),Z-MED, Equipamentos Médicos e Hospitalares, Lda. (508531535),SPECULUM - ARTIGOS MÉDICOS, LDA (502996323),Tek4life Med (516110616),ENERRE PHARMA, LDA. (514818484),OASIPOR - IMP. EXP., LDA (502260750),F.S.A. DIGITAL MED, LDA (510908497),Sarstedt, SA (503019461),BASTOS VIEGAS, SA (500042772),PVL Produtos para Laboratório, Lda (501411852),MED X-RAY SISTEMAS MEDICOS LDA. (506187071),RACLAC, S.A. (507992822),EUROCASMÉDICA - PRODUTOS HOSPITALARES, S.A. (503322105),DIMOR LUSITANA - COMÉRCIO DE PRODUTOS DE SAÚDE E HIGIENE, LDA. (500730741),PTTEX, LDA. (514863471),Ezequiel Panão Jorge, Lda (501412727),COLOPLAST PORTUGAL SOC. UNIP., LDA (EX PORGES) (503989037),CSP SAUDE - CENTRO DE SERVIÇOS PARTILHADOS, S.A. (508440246),MEDLINE INTERNATIONAL PORTUGAL , UNIPESSOAL, LDA. (510533515),Batist Medical, Lda (508592909),ANASTACIO SALDANHA, S.A. (505804441),EPJMÉDICA (506820513),Normax - Fábrica de Vidros Científicos, Lda. (500203130),TELEFLEX MEDICAL, SA (980249783),MBA PORTUGAL, S.A. (504445960),H.R. - HOSPITALAR, LDA (501895558),FRESENIUS KABI PHARMA PORTUGAL, LDA (504293753),VYGON (PORTUGAL), LDA (503232785)",2023,7,5,0,"503122165","PT16F","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",77,6.69703424766648,11.9823586190259,1.60362350861692,2.57160835738884,0.00399278615927911,0,0,810
"Notice Correction Statement",72200,"-","-","-",2022-10-31,2022-05-02,182,0,"-",820,820,0,"-",0,91,"Concurso público","33696500-0, Reagentes de laboratório","ISOTOPOS E DERIVADOS (ISODER) S.A. (502241594),Quilaban, S.A (500399670),Arium - Sistemas de Diagnóstico, Lda. (502501880),Lusopalex - Produtos de Saude Unipessoal Lda (503531588),BIOPORTUGAL - Químico, Farmacêutica, LDA. (502380543),Genomica (A79434718),Knowhow, Lda (509884296),VWR International - Material de Laboratório,Lda. (503842770),ROCHE SIST.DIAG., SOC. UNIP. LDA (504282921)",2022,5,2,1,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",16,6.7093043402583,11.1872091752005,0.60362350861692,0.364361340155001,0.0164708264736417,0,0,820
"Standard Procedure Notice",158269.82,"-","-","-",2019-05-21,2019-05-20,1,1,"-",825,825,0,"-",0,120,"Concurso público","33141110-4, Pensos","Cardinal Health, Lda. (513620834),Barna Import Medica Portugal, Unipessoal, Lda. (513468994),JMV (501887148),MEDICINALIA-CORMEDICA, LDA (500684324),CLINIFAR , S.A. (503281115),B BRAUN MEDICAL,LDA (501506543),Queenlabs, Lda. (503984485),PAUL HARTMANN,LDA (502271728),Overpharma, Produtos Médicos e Farmacêuticos, Lda. (505792362),KVTECH PORTUGAL - PROD. MEDICOS UNIP., LDA (508671531),BSN MEDICAL, S.A. (505385058),SMITH & NEPHEW LDA (503552461),LABORATÓRIOS URGO, SLU (B83608604),QUILABAN,SA (500399670),BASTOS VIEGAS,SA (500042772)",2019,5,20,0,"503122165","PT16F","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",30,6.71538338633468,11.9720628953337,-2.39637649138308,5.74262028845348,0.00604419271775091,0,0,825
"Urgent Tender Notice",26944.74,"-","-","-",2022-12-27,2022-11-23,34,1,"-",827.54,827.54,0,"-",0,50,"Concurso público","33131000-7, Material odontológico","Ravagnani Dental (507000145),B.Braun Medical, Lda (501506543),MACHADO, MALCHER, LDA (500174245),Anastácio Saldanha-Unipessoal, Lda (505804441),HR HOSPITALAR,Unipessoal, LDA (501895558),BASTOS VIEGAS (500042772),Proclinica.Eq.Pr.Clinicos, Lda (500222665),Clinifar-Produtos Clínicos e Farmacêuticos, S.A (503281115),Arlindo Carvalho, Materiais Equipamentos, Unip. Lda. (509446540),DOUROMED - REPR. MATERIAL MÉDICO CIRURGICO, LDA (505140292)",2022,11,23,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",21,6.71845744445154,10.2015804933418,0.60362350861692,0.364361340155001,0.033576602984229,0,0,827.54
"Deadline Extension Notice",180620.46,"-","Resolução do CT nos termos do nº 1 do artº 325 do CCP","-",2024-01-24,2021-07-22,916,1,"-",828,552,-0.333333333333333,"-",0,1095,"Concurso público","48000000-8, Pacotes de software e sistemas de informação","2aCAD Global Group S.L. - Suc em Portugal (980553229),Pavlo Bahriy (-),MEO - Serviços de Comunicações e Multimédia, S.A. (504615947),CLARANET II SOLUTIONS SA (510728189),Exitus Soluções tecnológicas, Lda (509117660)",2021,7,22,1,"509540716","PT170","PT17","48","Pacotes de software e sistemas de informação","Group 03: Equipment and Materials",7,6.3135480462771,12.1041587390409,-0.39637649138308,0.157114322921161,0.00259079961059052,0,0,552
"Standard Procedure Notice",33729.6,"Não houve alteração do prazo execução do contrato.","Quantidades necessárias inferior á inicialmente prevista.","-",2019-12-31,2019-05-13,232,1,"-",828,661.5,-0.201086956521739,"-",0,233,"Concurso público","33140000-3, Material médico de consumo","MEDICINÁLIA CORMÉDICA, LDA. (500684324),OVERPHARMA (505792362),JMV PRODUTOS HOSPITALARES (501887148),LINEAMEDICA-DISPOSITIVOS MEDICOS-CIRUGICOS, SA (505148676),Teprel - Equipamentos Médicos, SA. (502262184),HR HOSPITALAR (501895558),Iberdata - Equipamentos - SA (501904921),Anastácio Saldanha, Lda (505804441),Nosbet (513514872),HOSPITEX (501909842),CATETER-PROD.MEDICOS HOSP.LDA. (502914319),B. Braun Medical, Lda. (501506543),EUROCASMEDICA - PRODUTOS HOSPITALARES,SA (503322105),CARDINAL HEALTH PORTUGAL 513 UNIPESSOAL, LDA (513620834),Bacelar & Irmão, Lda (500532818),Bastos Viegas, SA (500042772),ANGOSAÚDE - EQUIPAMENTOS DE SAÚDE, S.A. (507016882),Teleflex Medical, S. A. (980249783),Medline Portugal, Lda. (510533515),Vygon Portugal, Ldª (503232785),Mundinter - Intercâmbio Mundial de Comércio S.A. (500199906),CLINIFAR SA (503281115),OLYMPUS IBERIA, s.a.u. (980474710),PMH PRODUTOS MEDIC. HOSPITAL, SA (502376899),INTERSURGICAL (503480045),Biosonda (501463313),NORMAX FABRICA DE VIDROS CIENTIFICOS (500203130)",2019,5,13,0,"508094461","PT184","PT18","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",42,6.49450998355501,10.4261607162165,-2.39637649138308,5.74262028845348,0.0208050315706247,0,0,661.5
"Standard Procedure Notice",15904.45,"O prazo para a execução física foi alargado, por forma a prolongar o prazo de validade dos reagentes em stock, de acordo com as necessidades dos Laboratórios do INSA, I.P.","As quantidades reais necessárias para fazer face às necessidades do INSA. I.P., ficaram abaixo do inicialmente previsto.","-",2021-12-29,2021-10-19,71,0,"-",829,804,-0.0301568154402895,"-",0,27,"Concurso público","33696500-0, Reagentes de laboratório","Nzytech, Lda ­ genes & enzymes (508432901),ILC - Instrumentos de Laboratório e Científicos, Lda. (500948208),Izasa Scientific, Lda. (513252088),VWR Internacional – Material de Laboratório, Lda. (503842770),LABORSPIRIT, LDA (507485149),Bio-Rad Laboratories, Lda (501301321),Normax - Fábrica de vidros científicos, Lda. (500203130),QUILABAN - QUIMICA LABORATORIAL (500399670),Frilabo II, Lda. (507958861),José Manuel Gomes dos Santos, Lda (501399224),Alfagene, Novas Tecnologias Ciências da Vida, LDA (503387398)",2021,10,19,1,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",22,6.68959926917897,9.67441709677263,-0.39637649138308,0.157114322921161,0.0483667209408326,0,0,804
"Deadline Extension Notice",10899,"-","-","-",2022-02-09,2022-01-31,9,1,"-",830,830,0,"-",0,365,"Concurso público","33140000-3, Material médico de consumo","Ecodanusa Global Medical Solutions (510625932),BOSTON SCIENTIFIC PORTUGAL LDA (504988964),ALVES & CO (IRMAOS), LDA (500310068),BIOSONDA-COMERC MATERIAL HOSPITALAR (501463313),C.R.BARD PORTUGAL-PROD.ART.MED.FARM., LDA (502438274),ENDOTÉCNICA- MATERIAL CIRURGICO LDA (503818348),Fujifilm Europe GmbH - Sucursal em Portugal (980456517)",2022,1,31,1,"506361659","PT16J","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",9,6.72142570079064,9.29651806821724,0.60362350861692,0.364361340155001,0.0640446399030146,0,0,830
"Standard Procedure Notice",43520,"-","-","-",2021-12-23,2021-12-09,14,0,"-",834,834,0,"-",0,6,"Concurso público","33696500-0, Reagentes de laboratório","Siemens Healthcare, Lda (507925173),Roche - Sistemas de Diagnósticos, Lda (504282921),WERFEN PORTUGAL, LDA (501086110),ARIUM - Sistemas de Diagnóstico, LDA (502501880),CSP Saúde - Centro Serviços Partilhados, SA (508440246),EUROIMMUN Portugal (504022180),BIO-RAD LABORATORIOS (501301321),THERMO FISHER DIAGNOSTICS (506916243)",2021,12,9,1,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",13,6.72623340235875,10.680998859207,-0.39637649138308,0.157114322921161,0.0194232157613092,0,0,834
"Standard Procedure Notice",66881,"-","-","-",2023-12-22,2023-07-10,165,0,"-",840,840,0,"-",0,158,"Concurso público","33696500-0, Reagentes de laboratório","Fisher Scientific, Lda. (506429210),WERFEN PORTUGAL, LDA. (501086110),SIEMENS HEALTHCARE,UNIPESSOAL, LDA. (507925173),Quilaban, S.A (500399670),VWR INTERNACIONAL, LDA. (503842770),BAPTISTA MARQUES DIAGN. REAG. LDA (501439110),Arium - Sistemas de Diagnóstico, Lda. (502501880),ISÓTOPOS E DERIVADOS, (ISODER), S.A. (502241594),LUSOPALEX PRODUTOS DE SAUDE UNIPESSOAL, LDA (503531588),IBERLAB & IMUNOREAGE-SOL. LABORAT., LDA (503406694),Selectingredient Lda (510271863),LabosSpirit (507485149),BioPortugal - Quimico Farmaceutica, Lda (502380543)",2023,7,10,0,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",25,6.73340189183736,11.1106851516177,1.60362350861692,2.57160835738884,0.0100147244307845,0,0,840
"Standard Procedure Notice",19668.5,"-","-","-",2018-12-31,2018-06-01,213,1,"-",840,840,0,"-",0,243,"Concurso público","33140000-3, Material médico de consumo","-",2018,6,1,0,"508094461","PT184","PT18","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,6.73340189183736,9.88682449163959,-3.39637649138308,11.5353732712196,0.0456083858312986,0,0,840
"Standard Procedure Notice",151250,"-","-","-",2021-12-30,2021-08-04,148,0,"-",848,848,0,"-",0,90,"Concurso público","33696500-0, Reagentes de laboratório","VWR - INTERNACIONAL, MATERIAL LABORATORIO, LDA (503842770),ROCHE SISTEMAS DE DIAGNOSTICOS, LDA (504282921),PVL- Produtos para Laboratórios (501411852),FRILABO, LDA (507958861),Type Solution, S.A. (508400317),SelectIngredient, Lda (510271863),Ambifood, Lda. (505400057),Laborspirit Lda (507485149),Biomerieux Portugal (501524177),Alfagene, Novas Tecnologias Ciências da Vida, LDA (503387398),WERFEN PORTUGAL LDA (501086110),ENZYMATIC, S.A. (510662625),BIO-RAD (501301321),Qlabo - Equipamentos de Laboratório & Serviços, Lda (503829994)",2021,8,4,1,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",25,6.7428806357919,11.9266959874415,-0.39637649138308,0.157114322921161,0.0059588261987087,0,0,848
"Standard Procedure Notice",20767.98,"-","-","-",2022-05-13,2021-09-13,242,1,"-",850,850,0,"-",0,472,"Concurso público","33140000-3, Material médico de consumo","SPECULUM S A (502996323),TEK4LIFE MED, LDA (516110616),PAUL HARTMANN, LDA. (502271728),FEIRA MÉDICA LDA (503731900),EUROCASMEDICA - PRODUTOS HOSPITALARES,SA (503322105),EZEQUIEL PANAO JORGE, LDA (501412727),EPJMédica, Art.Médicos Hospitalares (506820513),ANASTÁCIO SALDANHA, UNIPESSOAL, LDA. (505804441),BATIST MEDICAL PORTUGAL, UNIPESSOAL, LDA. (508592909),INTERSURGICAL (503480045),Filsat - Equip. Médico-Científicos (506708616),Medirm, Fabrico e Comércio de Dispositivos Médicos Lda (507162773),B BRAUN MEDICAL, LDA (501506543),AVIQUIMICA-IMPORTACAO MANUFACTURAS, LDA (500039720),OVERPHARMA (505792362),BASTOS VIEGAS, SA (500042772),BACELAR & IRMÃO, LDA. (500532818)",2021,9,13,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",31,6.74523634948436,9.94121580637201,-0.39637649138308,0.157114322921161,0.039391531107216,0,0,850
"Standard Procedure Notice",108006.8,"-","-","-",2021-07-26,2021-03-12,136,1,"-",850,850,0,"-",0,294,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2021,3,12,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,6.74523634948436,11.5899587257207,-0.39637649138308,0.157114322921161,0.00816828492765051,0,0,850
"Standard Procedure Notice",24400,"-","-","-",2021-04-28,2020-12-17,132,0,"-",850,850,0,"-",0,15,"Concurso público","34913000-0, Peças sobressalentes diversas","I.L.C.- INSTRUMENTOS DE LABORATÓRIO E CIENTÍFICOS, LDA. (500948208),Ambergo - Estudos e Equipamentos de Controlo Ambiental, Lda (503741353),QLABO-EQUIPAMENTOS DE LABORATÓRIO & SERVIÇOS, LDA (503829994),Soquimica, Lda (500274231),Ambicontrol - Controlo de Poluição, Lda (502715464),IZASA II SCIENTIFIC, UNIPESSOAL, LDA (513252088)",2020,12,17,1,"501427511","PT170","PT17","34","Equipamento e produtos auxiliares de transporte","Group 03: Equipment and Materials",13,6.74523634948436,10.102379394048,-1.39637649138308,1.94986730568732,0.0292797412470589,0,0,850
"Standard Procedure Notice",56385,"O prazo para a execução física foi alargado, por forma a prolongar o prazo de validade dos reagentes em stock, de acordo com as necessidades dos Laboratórios do INSA, I.P","-","-",2021-08-27,2020-05-29,455,0,"-",850,850,0,"-",0,120,"Concurso público","33696500-0, Reagentes de laboratório","EUROIMMUN PORTUGAL, UNIPESSOAL, LDA (EX ANAGENE) (504022180),Biorad,Ldª (501301321),ILC,Ldª. (500948208),THERMO FISHER DIAGNOSTICS SOC UNIP,LDA (EX PHADIA) (506916243),BIOPORTUGAL (502380543),BAPTISTA MARQUES, DIAGNÓSTICA REAGENTES, LDA (501439110),Enzifarma (503636975),Menarini Diagnosticos, Lda (502610069),ARIUM - Sistemas de Diagnóstico, LDA (502501880),Irlandox - Laboratórios Quimica Analitica, Lda (502515619)",2020,5,29,1,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",20,6.74523634948436,10.9399761797224,-1.39637649138308,1.94986730568732,0.0164039890696566,0,0,850
